id,text,date,truthRating,ratingName,author,headline,named_entities_claim,named_entities_article,keywords,source,sourceURL,link,language
http://data.gesis.org/claimskg/claim_review/895c8175-7270-5b4f-be8d-21df995fd7f4,A photograph shows a crowd with their hands raised pledging allegiance to President Obama.,Unknown,1,FALSE,Unknown,Photo Doesn’t Show Crowd Giving Obama the Nazi Salute,"2016 Presidential election,All right, now,Barack Obama,Columbus, Ohio,Donald Trump,John McCain,Nazi Germany,PBS,Republican,Ronald Reagan,capital gains tax,show of hands,the New York Times",,"barack obama, nazi, Obama, trump",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/photo-obama-nazi-salute/,English
http://data.gesis.org/claimskg/claim_review/249ec8bc-3b90-5b9d-a88f-e2d75bb8f18c,"Someone once wrote a check on the side of a cow, and the bovine check was accepted and cashed by the bank.",Unknown,1,FALSE,Unknown,Cash Cow,"A.P. Herbert,Chase Manhattan Bank,Memphis Press-Scimitar,Misleading Cases,Negotiable Cow,Okay, now,Sherlock Holmes,Uncommon Law,Wansell,member of Parliament",,"ASP Article, Bank On It, music",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/cow-check/,English
http://data.gesis.org/claimskg/claim_review/5c1197a9-d8b2-5198-8535-10f509de2d09,"'When I came into office, our vaccination rate in Texas was 65 percent. When I left two weeks ago, it was 95 percent.'",2014-02-05,1,FALSE,Rick Perry,Rick Perry says Texas vaccination rate rose from 65 percent to 95 percent on his watch as governor,"DTaP,PolitiFact,Rick Perry,Texas Department of State Health Services,Texas Tribune,Washington Post,diptheria,guardian,measles,mumps,pertussis,polio,rubella,tetanus,varicella",,"Corrections and Updates,Health Care,Public Health",politifact,http://www.politifact.com,http://www.politifact.com/texas/statements/2015/feb/12/rick-perry/rick-perry-texas-vaccination-rates-rose-65-per/,English
http://data.gesis.org/claimskg/claim_review/23637672-fcc7-5dd0-81c8-dbb668155dec,Nevada is 'still a state that is 80 percent white voters.',2016-02-09,1,FALSE,Brian Fallon,Clinton spokesman wrongly says Nevada 'is 80 percent white voters',"Bernie Sanders,Brian Fallon,Chuck Todd,Hillary Clinton,Hispanic,Jon Ralston,NBC,Nevada,New Hampshire,Pew Research Center,U.S. Census Bureau,Vermont,veteran Nevada",Nevada,"Diversity,Elections",politifact,http://www.politifact.com,http://www.politifact.com/nevada/statements/2016/feb/17/brian-fallon/clinton-spokesman-wrongly-says-nevada-80-percent-w/,English
http://data.gesis.org/claimskg/claim_review/b434e170-45c4-5686-a454-99e3139a16a0,"“In this judicial race, special interest groups have demanded money from me, in exchange for endorsement and support.”",2010-01-28,1,FALSE,Eve Schatelowitz Alcantar,Judicial aspirant Eve Schatelowitz Alcantar says Democratic special interests demanded money for support,"Chris Elliott,League of Women Voters,Tejano,Travis County,quid pro quo",,"Elections,Ethics",politifact,http://www.politifact.com,http://www.politifact.com/texas/statements/2010/feb/21/eve-schatelowitz-alcantar/judicial-aspirant-eve-schatelowitz-alcantar-says-d/,English
http://data.gesis.org/claimskg/claim_review/b9d25a1d-a42a-5b14-b262-01bc860460e9,"The Australian government's Threatened Species Strategy has as one of its aims the culling of 2 million feral cats by 2020, largely using a sausage bait carrying a lethal toxin.",Unknown,3,TRUE,Unknown,Did Australia Plan to Kill Millions of Feral Cats Using Poisoned Sausages?,"Australian Pesticides and Veterinary Medicines Authority,CBS News,CNN,Department of the Environment and Energy,Millions of Cats,RMIT University,RSPCA,Royal Society for the Prevention of Cruelty to Animals,Stray Cats,The New York Times,feral cat,food less,habitat loss,para-aminopropiophenone,sodium fluoroacetate,toxicant,two million",,,snopes,http://www.snopes.com,https://www.snopes.com/fact-check/australia-cats/,English
http://data.gesis.org/claimskg/claim_review/af006244-0dd8-5ab0-a920-1ad0ed79c1ed,The red fox will scream when it finds its perfect mate.,Unknown,1,FALSE,Unknown,A Red Fox Doesn’t Scream When It Finds Its Soulmate,"Tumblr,anthropomorphism,m so,perfect mate,red fox","perfect mate,red fox","fox, fox soulmate, perfect mate, soulmate, tumblr, vine",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/red-fox-soulmate-video/,English
http://data.gesis.org/claimskg/claim_review/aedee855-d438-5c6b-91b4-5086bf99a0be,Amazing on-line psychic trick can read minds and identify which symbol a user selected from a list of many choices.,Unknown,1,FALSE,Unknown,Lady Esmerelda’s Crystal Ball,"four of clubs,s chart,the Internet",,"ASP Article, Moral Outrage",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/lady-esmereldas-crystal-ball/,English
http://data.gesis.org/claimskg/claim_review/ad4cb5d3-dcfe-528c-abf0-1c80f91ca9a8,An Iowa policy 'provides for a state round up of Iowa citizens who might be exposed to the swine flu virus.',2009-09-09,1,FALSE,Chain email,E-mail claims Iowa policy seeks to round up Iowans who might be exposed to the swine flu,"A H1N1,Centers for Disease Control and Prevention,H1N1,Influenza,Influenza A,Influenza A H1N1,PolitiFact,The chain,YouTube,a man,chain e-mail,chills,cough,fatigue,fever,headache,influenza,nasal congestion,quarantine,rhinorrhea,runny nose,sore throat,swine flu,the Internet,the chain,your movement",swine flu,Health Care,politifact,http://www.politifact.com,http://www.politifact.com/truth-o-meter/statements/2009/oct/14/chain-email/e-mail-claims-iowa-policy-seeks-round-iowans-who-m/,English
http://data.gesis.org/claimskg/claim_review/2601a8e0-2978-58a2-88a9-57529bab81da,"Thousands of Marines applied for White House detail after Trump became president, and none applied during President Obama's 8 years in office.",Unknown,1,FALSE,Unknown,Did Thousands of Marines Apply for White House Detail After Trump Became President?,"Donald Trump,Facebook,James Applewhite,U.S. Marine Corps,Veterans for America,West Wing,White House,here. It,image macro","President Obama,White House","barack obama, donald trump",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/marine-white-house-detail/,English
http://data.gesis.org/claimskg/claim_review/3c764041-80f2-5393-a4e9-0313dd795db6,Illegal immigrants were arrested for starting the October 2017 California wildfires.,Unknown,1,FALSE,Unknown,Were Illegal Immigrants Arrested for Starting California Wildfires?,"9/11 terrorist attacks,Alex Jones,Berkeley, California,Black Death,Donald Trump,El-Abed,Facebook,Fox News,Hurricane Harvey,Immigration and Customs Enforcement,Infowars,Iran,Jerry Falwell,LGBT,Muhammad Islam,Sonoma County,Sonoma County, California,Tehran,US Immigration and Customs Enforcement,West Bank,a man,arrest of Jesus,cannabis,conspiracy theorist,fire extinguisher,marijuana,misdemeanor,rumor control,scapegoating,televangelist,the Fox,undocumented immigrant",October 2017 California wildfires,"breitbart, california, freedum junkshun, immigration, infowars, Islamophobia, wildfires, xenophobia",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/immigrants-california-wildfires/,English
http://data.gesis.org/claimskg/claim_review/ac410ef9-22df-5e15-bb58-134a6cf11167,Says approximately 70 percent of jobs created in the United States in November 2007-2008 were in Texas.,2009-01-15,1,FALSE,Rick Perry,Perry claims Texas accounted for 70 percent of the country's new jobs between November 2007 and November 2008.,"Alaska,Colorado,District of Columbia,Economic Policy Institute,Investors Business Daily,Iowa,Kansas,Louisiana,Maryland,McCombs School of Business,Nebraska,New Hampshire,North Dakota,Oklahoma,Rick Perry,South Dakota,Susan Combs,Texas,Texas Workforce Commission,Veronica Sanchez,Virginia,Weekly Standard,Wyoming",,"Economy,Elections,Job Accomplishments,Workers",politifact,http://www.politifact.com,http://www.politifact.com/texas/statements/2010/jan/12/rick-perry/perry-claims-texas-accounted-70-percent-new-jobs-2/,English
http://data.gesis.org/claimskg/claim_review/4a803906-5795-5c11-8122-887bbf560518,"JUULing, or use of a JUUL e-cigarette, has caused cancer in four students.",Unknown,1,FALSE,Unknown,Has ‘JUULing’ Caused Cancer in High School and College Students?,"BMJ,David Levy,E-cigarette,E-cigarettes,Instagram,JUUL Labs,JUULing,Juuling,LSU,carcinogen,e-cigarette,e-cigarettes,formaldehyde,https,juuling,lung cancer,nicotine,smoking cessation,t.co,twitter","JUULing,e-cigarette","cancer, juul, juuling, social media panics",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/does-juuling-cancer-young-people/,English
http://data.gesis.org/claimskg/claim_review/b12a758b-0896-59e3-896a-c24be8d9dce3,"In February 2018, a pride of lions killed and ate a man suspected of being a poacher near Kruger National Park in South Africa.",Unknown,3,TRUE,Unknown,Did a Pride of Lions Kill and Eat a Suspected Poacher in South Africa?,"Hoedspruit,Ingwelala,Limpopo,Mozambique,Sibuya,South Africa,a man,big cat,eaten by lions","South Africa,a man",,snopes,http://www.snopes.com,https://www.snopes.com/fact-check/lions-kill-poacher-south-africa/,English
http://data.gesis.org/claimskg/claim_review/44ddc3cc-c573-5ada-9d46-4dc1d0633517,Says Maryellen O’Shaughnessy 'accepted campaign cash from indicted politician Jimmy Dimora.',2010-10-18,1,FALSE,Ohio Republican Party,Ohio Republican Party flier tries to tie Maryellen O'Shaughnessy to Cuyahoga County corruption scandal,"Cuyahoga County,Franklin County,Jimmy Dimora,Jon Husted,Maryellen O’Shaughnessy,Ohio Republican Party,PolitiFact,Republican,Tom Noe,argues","Jimmy Dimora,Maryellen O’Shaughnessy",Negative Campaigning,politifact,http://www.politifact.com,http://www.politifact.com/ohio/statements/2010/oct/20/ohio-republican-party/ohio-republican-party-flier-tries-tie-maryellen-os/,English
http://data.gesis.org/claimskg/claim_review/32d35ab3-356d-5173-a663-cb8bf85dd8ad,An Amber Alert was issued for three-year-old girl taken by man in a grey car.,Unknown,1,FALSE,Unknown,Fake Amber Alert: Plate 72B 381,"A MAN,AMBER ALERT,Amber Alert,IDAHO FALLS, IDAHO,Jason Crowell,Jonesboro, Georgia,Memorial Day,Panama City, Florida,St. Andrews State Park,Twitter,a man,hoaxsters,text:e-mail","Amber Alert,grey car","amber alert, missing children",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/fake-amber-alert-plate-72b-381/,English
http://data.gesis.org/claimskg/claim_review/27495d51-eef5-587b-8c49-f3948a2ced14,The Library of Congress is transferring its entire audio collection to 78 RPM platters.,Unknown,1,FALSE,Unknown,Library of Congress 78 RPM Archive,"All Things Considered,April Fool,April Fool’s Day,FLAC,Library of Congress,NPR,National Public Radio,Shellac,coup de grâce,platters,shellac","Library of Congress,platters","music, Recording Media",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/a-good-shellacking/,English
http://data.gesis.org/claimskg/claim_review/a0dc8976-a149-5b71-ac8d-6a5294a71279,A viral screenshot shows a Fox News contributor debating the 'War on Christmas' while other news networks reported on Michael Cohen's guilty pleas.,Unknown,1,FALSE,Unknown,Did Fox News Discuss the ‘War on Christmas’ While Other Networks Covered Michael Cohen’s Guilty Pleas?,"2016 presidential campaign,2016 presidential election,ABC,CNN,Donald Trump,FAKE NEWS,FOX News,Facebook,Fox News,FoxNews,Mashable,Michael Cohen,NBC,Paul Manafort,Robert Mueller,Russia day,Russian interference in the 2016 presidential election,Seinfeld,Titanic,Tomi Lahren,Trump campaign,Twitter,War on Christmas,https,hush money,meme,mistrial,news media in the United States,screenshot,t.co,tax evasion,to show,twitter","Fox News,Michael Cohen,War on Christmas","fox news, michael cohen, paul manafort, tomi lahren",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/fox-news-festivus-michael-cohen/,English
http://data.gesis.org/claimskg/claim_review/67f84fdd-ec6a-5d61-8e56-ec9e4e66e4e3,Welfare Recipients Receive Free Cars  Rumor,Unknown,1,FALSE,Unknown,Welfare Recipients Receive Free Cars Rumor-Fiction!,"Facebook,Rich Buhler,White House,fake news,jQuery",,,truthorfiction,https://www.truthorfiction.com,https://www.truthorfiction.com/obama-welfare-cars/,English
http://data.gesis.org/claimskg/claim_review/bae31d85-047d-5bea-adb1-f1150d7973cc,Photographs show a bride wearing a revealing beaded dress.,Unknown,3,TRUE,Unknown,Do These Photographs Show a Bride in a Revealing Beaded Dress?,"Russia,belly dance",,Weddings,snopes,http://www.snopes.com,https://www.snopes.com/fact-check/bride-beaded-dress/,English
http://data.gesis.org/claimskg/claim_review/aff91a24-81cc-5b6d-bbd2-d1b842129e18,"There Was Widespread Voter Fraud in the 2012 Presidential
Election",Unknown,1,FALSE,Unknown,There Was Widespread Voter Fraud in the 2012 Presidential...,"2012 presidential election,CBS News,Mitt Romney,Palm Beach County, Fla,St. Lucie County,Wood County,jQuery,to show,voter turnout","2012 Presidential
Election",,truthorfiction,https://www.truthorfiction.com,https://www.truthorfiction.com/2012-voter-fraud/,English
http://data.gesis.org/claimskg/claim_review/5bc7832f-f488-5479-b641-7c2f40fc251a,Barbara Boxer Flipped Off Bernie Sanders Supporters,Unknown,1,FALSE,Unknown,Barbara Boxer Flipped Off Bernie Sanders Supporters-Fiction!,"Barbara Boxer,Bernie Sanders,Hillary Clinton,Rich Buhler,flipped off,jQuery","Barbara Boxer,Bernie Sanders,Flipped Off",,truthorfiction,https://www.truthorfiction.com,https://www.truthorfiction.com/barbara-boxer-flipped-off-bernie-sanders-supporters/,English
http://data.gesis.org/claimskg/claim_review/e6b62258-eb35-53bb-8784-380adfc5c482,You can direct money to hunger relief simply by clicking a button on a web site.,Unknown,3,TRUE,Unknown,The Hunger Site,"Animal Rescue Site,Hunger Site,Jessica Mydek,San Diego Union-Tribune,San Francisco Chronicle,TheHungerSite.com,United Nations’ World Food Program,World Food Program,the Internet",,"ASP Article, charity",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/the-hunger-site/,English
http://data.gesis.org/claimskg/claim_review/8edf2966-9d4e-55a7-8e62-925d19759535,The Democrats propose 'a government-controlled health care plan that will deprive roughly 120 million Americans of their current health care coverage.',2009-05-12,1,FALSE,Mike Pence,"120 million """"deprived"""" of health care is not correct","Barack Obama,Lewin Group,Medicaid,Medicare,Mike Pence,Republican,State Children’s Health Insurance Program,UnitedHealth Group,health insurance exchange,https,public option,t account",,Health Care,politifact,http://www.politifact.com,http://www.politifact.com/truth-o-meter/statements/2009/may/19/mike-pence/120-million-deprived-health-care-not-correct/,English
http://data.gesis.org/claimskg/claim_review/6a016e72-d0e3-50a5-8158-49d1d987def3,"Photographs shows a giant, man-eating catfish caught in a Chinese reservoir.",Unknown,1,FALSE,Unknown,Giant Man-Eating Catfish Found in Guangdong Reservoir,"CNN,CNN.com,Guangdong,Whale Shark,man-eater,the Internet,whale shark",,"animals, ASP Article",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/giant-man-eating-catfish/,English
http://data.gesis.org/claimskg/claim_review/f2355e1a-97c7-50bd-bbd2-51e8b222543e,The U.S. military awards “Courageous Restraint Medals” to soldiers who refrain from firing their weapons.,Unknown,1,FALSE,Unknown,Courageous Restraint Medals,"Afghanistan,NATO,Nick Carter",,ASP Article,snopes,http://www.snopes.com,https://www.snopes.com/fact-check/courageous-restraint-medals/,English
http://data.gesis.org/claimskg/claim_review/c1e05b3e-d14b-59b5-a5a8-bbad7855787c,"In New York, 'Average college debt - $30,000 per student.'",2017-01-03,3,TRUE,Andrew Cuomo,"College graduates in New York owe about $30,000 in student loans on average","Andrew M. Cuomo,Binghamton University,Clarkson University,Colgate University,Cornell University,Federal Reserve Bank of New York,Fordham University,Ithaca College,New York University,Rochester Institute of Technology,SUNY Albany,St. Bonaventure University,St. John’s University,Stony Brook University,Syracuse University,University at Buffalo,https,student loan",,"Debt,Education",politifact,http://www.politifact.com,http://www.politifact.com/new-york/statements/2017/jan/05/andrew-cuomo/college-graduates-new-york-owe-about-30000-average/,English
http://data.gesis.org/claimskg/claim_review/720152f1-12db-50e9-a228-c5062cdff89c,"A children's radio show host, thinking that his microphone had been turned off, wrapped up his broadcast one evening by inadvertently blurting out over the air, 'There, that oughta hold the little bastards!'",Unknown,1,FALSE,Unknown,Uncle Don Rumor,"Kermit Schafer,Krusty Gets Kancelled,New York metropolitan area,Simpsons,ventriloquist",,"false memory, Radio, Radio & TV, uncle don",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/that-oughta-hold-the-little-bastards/,English
http://data.gesis.org/claimskg/claim_review/54ea888e-7965-55fc-9b47-912b95aea996,"Democrats have said that 'even one hearing (on the stimulus bill) would be one too many, and that we have a single day to approve these five complex propositions that will affect the lives of millions.'",2009-01-22,3,TRUE,Joe Barton,Barton correct that Congress getting little review of economic stimulus package,"Don Ritchie,Henry A. Waxman,House Energy and Commerce Committee,Joe Barton,Nancy Pelosi,Republican,the package",,"Economy,Stimulus",politifact,http://www.politifact.com,http://www.politifact.com/truth-o-meter/statements/2009/jan/26/joe-barton/Congress-getting-little-review-of-stimulus-bill/,English
http://data.gesis.org/claimskg/claim_review/9dd624f2-683c-55ef-ab31-098472589008,'A New York man has allegedly infected 240 people with the HIV virus by sleeping with men and women.',2017-03-29,1,FALSE,Bloggers,Story about man spreading HIV to more than 200 people is fake,"Facebook,HIV,HIV virus,New York City,New York City Health Department,New York City Police Department,PolitiFact,Politifact,West New York, N.J,a man,fake news","HIV,HIV virus",Fake news,politifact,http://www.politifact.com,http://www.politifact.com/new-york/statements/2017/apr/02/blog-posting/story-about-man-spreading-hiv-more-200-people-fake/,English
http://data.gesis.org/claimskg/claim_review/1118f40e-4a52-554c-9fc9-210c0b1b9f0e,"What I am, an ad in the Washington Post written by a passionate
Republican",Unknown,3,TRUE,Unknown,"What I am, an ad in the Washington Post written by a passionate...","Washington Post,http,jQuery",Washington Post,,truthorfiction,https://www.truthorfiction.com,https://www.truthorfiction.com/whatiam/,English
http://data.gesis.org/claimskg/claim_review/875f1c65-261b-5e8d-92c0-bbdaa725ef25,The GOP platform that seeks further limits on abortion and is silent on an exception for rape 'has been there for more than 30 years.',2012-08-26,3,TRUE,Bob McDonnell,Bob McDonnell says GOP platform has included an anti-abortion amendment to the constitution without exceptions for “30 years”,"ABC,Abortion,Barack Obama,Bay Times,Bob McDonnell,Charlie Crist,Declaration of Independence,Fourteenth Amendment,George Stephanopoulos,Mitt Romney,Republican,Republican Party,Roe v. Wade,Tampa Bay Times,This Week with George Stephanopoulos,Todd Akin,U.S. Constitution,U.S. Senate,U.S. Supreme Court,abortion,abortion rights,amendment. 'I,human life amendment,our own Party,right to life",abortion,Abortion,politifact,http://www.politifact.com,http://www.politifact.com/virginia/statements/2012/sep/04/bob-mcdonnell/bob-mcdonnell-says-gop-platform-has-included-ban-a/,English
http://data.gesis.org/claimskg/claim_review/0a8be071-d7b9-5d7c-bb39-6d16437938f3,"In the Georgia House district that hosted a special election on June 20, 'Trump won by 20+ points.'",2017-06-20,1,FALSE,Joy Reid,Joy Reid mistakes size of Trump victory in Georgia district,"2016 presidential election,AM Joy,Almanac of American Politics,Barack Obama,Daily Kos,Daily Kos Elections,Democrat,Donald Trump,Georgia,Hillary Clinton,Jon Ossoff,Joy Reid,Karen Handel,Let's hang on,Let’s hang on,MSNBC,Mitt Romney,Republican,Tom Price,Twitter,Will Hurd,districts in California,https,liberal,special election,t.co",,Elections,politifact,http://www.politifact.com,http://www.politifact.com/punditfact/statements/2017/jun/21/joy-reid/joy-ann-reid-mistakes-size-trump-victory-georgia-d/,English
http://data.gesis.org/claimskg/claim_review/d16b64af-20fd-5122-a745-516ff49a6c9d,A photograph shows a bear chasing a cyclist down a mountain road.,Unknown,1,FALSE,Unknown,Does This Photograph Capture a Bear Chasing a Cyclist?,"Facebook,Tumblr,Yellowstone National Park,snowboarder,to show",,bears,snopes,http://www.snopes.com,https://www.snopes.com/fact-check/bear-chases-bike/,English
http://data.gesis.org/claimskg/claim_review/4eb76495-092c-54f5-8a07-35fe554841e2,Photograph shows Donald Trump with 'no wig or makeup.',Unknown,1,FALSE,Unknown,Image of Donald Trump with No Wig or Makeup,"Cheetos,Donald Trump,Facebook,Pokémon Go,Republican,You kids get off my lawn,senior citizen,spray-on tan",Donald Trump,"donald trump, politics",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/donald-trump-no-wig-or-makeup/,English
http://data.gesis.org/claimskg/claim_review/9dd485c0-230e-5162-86ac-2473cdc11472,'Ted Nugent killed in hunting accident.',2017-04-28,1,FALSE,Bloggers,Reports about Ted Nugent dying (or not) on hunting trip is convoluted hoax,"Black Panthers,Facebook,Fake news,PolitiFact,Politifact,Ted Nugent,WKLU,White House,brown bear,death hoax,fake news,s more,sympathizer",Ted Nugent,Fake news,politifact,http://www.politifact.com,http://www.politifact.com/punditfact/statements/2017/may/01/blog-posting/reports-about-ted-nugent-dying-or-not-hunting-trip/,English
http://data.gesis.org/claimskg/claim_review/aa9f130c-0934-5607-a097-be9317366474,"Starbucks refused free product to Marines serving in Iraq, saying the company didn't support the war or anyone taking part in it.",Unknown,1,FALSE,Unknown,Did Starbucks Refuse Free Product to Marines Serving in Iraq?,"American Red Cross,Damocles sword,Frappuccino,Iraq,Israel,JSON,Keith “Matt” Maupin,New York City,Royal Marines,Semper Fidelis,Starbucks,Thailand,U.S. Marines,USO,United Service Organizations,autoplay,https,java,rumble.com,to show,url","Iraq,Starbucks","shunned serviceman, starbucks",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/gi-joe/,English
http://data.gesis.org/claimskg/claim_review/5fd8d3c2-f7c1-5499-a62c-dd327da24b58,'Every one of the 67 supervisors of elections' in Florida refused to carry out the effort to remove noncitizens from the voter rolls.,2012-06-27,1,FALSE,MoveOn.org,MoveOn says Florida election supervisors refuse to participate in noncitizen voter purge,"Broward County,Collier County,Democrat,Florida,Florida Department of Highway Safety and Motor Vehicles,Hispanic,Jennifer Edwards,Ken Detzner,Kurt Browning,Latino,Lee County,Martin County,Miami Herald,Miami-Dade County,MoveOn,MoveOn.org,Palm Beach Post,Pasco County,PolitiFact,Republican,Rick Scott,Susan Bucher,U.S. Department of Justice,Vicki Davis,World War II,jury duty,preponderance of the evidence,the power",,"Elections,Message Machine 2012",politifact,http://www.politifact.com,http://www.politifact.com/florida/statements/2012/jul/10/moveon/moveon-says-florida-election-supervisors-refuse-pa/,English
http://data.gesis.org/claimskg/claim_review/affd2a0b-8f9b-55d1-9a2e-c21460c53917,Says Mitt Romney wants to add $2 trillion to defense budget that the military hasn’t asked for.,2012-10-22,3,TRUE,Barack Obama,Obama says Romney would spend $2 trillion that the military hasn't asked for,"American Enterprise Institute,Andrea Saul,Barack Obama,Boston Globe,CNN,Center for a New American Security,Committee for a Responsible Federal Budget,Heritage Foundation,Leon Panetta,Martin Dempsey,Medicaid,Mitt Romney,Pentagon,Ray Mabus,Republican,Senate budget committee,White House,a bad,chairman of the Joint Chiefs of Staff,the chain,the chairman",Mitt Romney,"Debates,Military",politifact,http://www.politifact.com,http://www.politifact.com/truth-o-meter/statements/2012/oct/24/barack-obama/obama-says-romney-would-spend-2-trilllion-military/,English
http://data.gesis.org/claimskg/claim_review/8144d7cb-6e1f-5d91-875a-7367d7c9cd20,Videos of home testing of bottled water handed out in Flint demonstrate the existence of dangerous levels of lead.,Unknown,1,FALSE,Unknown,Lead in Flint Bottled Water,"David Kaiser,Facebook,Flint, Michigan,International Bottled Water Association,Michigan State Police,So you,TDS meter,Total Dissolved Solids,Water Quality Association,parts per billion,parts per million,reverse osmosis,to show,total dissolved solids",,"flint water crisis, Toxin Du Jour",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/lead-in-flint-bottled-water/,English
http://data.gesis.org/claimskg/claim_review/f33a87c3-de1d-5d81-ba08-2a77860957b3,A video shows a 'mysterious rain' all falling in 'one spot.',Unknown,1,FALSE,Unknown,‘Rain Falling in One Spot’,"Ghana,Indonesia,YouTube,geyser,i.e., 20",,"geyser, togo, viral videos",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/togo-rain-mystery-video/,English
http://data.gesis.org/claimskg/claim_review/22e4d4fb-e884-5b54-9573-177bb611bd62,A video shows a ghost haunting a hallway at a school in Ireland.,Unknown,1,FALSE,Unknown,Was a Ghost Caught on Camera in the Hallways of an Irish School?,"Cork,Facebook,Halloween,Today Show,YouTube,caught a “ghost,closed-circuit television,to show,twitter",,"ghosts, ireland, paranormal, viral videos",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/ghost-on-camera-hallways-ireland-school/,English
http://data.gesis.org/claimskg/claim_review/5bc2cfe8-22cf-50b2-9574-a106a0422683,Police in some U.S. state are about to launch a 30-day speeding ticket frenzy.,Unknown,1,FALSE,Unknown,Operation Yellow Jacket — Speeding Ticket Frenzy,"Alabama,Associated Press,Atlanta, Georgia,Honolulu, Hawaii,I-80,Just the Ticket,Louisiana,Louisville, Kentucky,Michigan State Police,New Jersey,Pittsburgh, Pennsylvania,Portland, Oregon,Star-Ledger,U.S. state,the Internet",U.S. state,"ASP Article, Traffic",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/speeding-ticket-frenzy/,English
http://data.gesis.org/claimskg/claim_review/d9fd00a2-d10d-580d-870d-062a06ada65a,"'30,000 scientists have come forward confirming that man-made climate change is a hoax perpetuated by the elite in order to make money.'",2017-09-02,1,FALSE,Bloggers,"No, 30,000 scientists have not said climate change is a hoax","Earth’s atmosphere,Facebook,PolitiFact,Republican,Scientific American,carbon dioxide,climate change,climate change skeptic,greenhouse gases,heating of the Earth,https,methane",climate change,"Climate Change,Fake news",politifact,http://www.politifact.com,http://www.politifact.com/punditfact/statements/2017/sep/08/blog-posting/no-30000-scientists-have-not-said-climate-change-h/,English
http://data.gesis.org/claimskg/claim_review/7a3682f9-8c04-5216-aaa9-6c3f84cbccb5,Pharmacist questions prescription for “one pound of mofeen.”,Unknown,1,FALSE,Unknown,One Pound of Mofeen,"Daily Oklahoman,Morfine,heroin,morphine",,"ASP Article, drugs",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/one-pound-of-mofeen/,English
http://data.gesis.org/claimskg/claim_review/883e2f70-32fc-59e3-9541-07dcdeffa331,"'In the first round of repayments'  from financial institutions that received TARP money, 'the government has actually turned a profit.'",2009-06-09,3,TRUE,Barack Obama,Obama says government has so far turned a profit on money used to stabilize banks,"American Bankers Association,Barack Obama,Capital Purchase Program,Heritage Foundation,Troubled Assets Relief Program,White House,how we got,interest rate,preferred stock",,Economy,politifact,http://www.politifact.com,http://www.politifact.com/truth-o-meter/statements/2009/jun/10/barack-obama/obama-says-government-has-so-far-turned-profit-mon/,English
http://data.gesis.org/claimskg/claim_review/2cefd3fe-0bee-5635-ba31-e5ed5bd4fbe2,An image shows President Trump rescuing two cats from a flooded area in Texas after Hurricane Harvey in August 2017.,Unknown,1,FALSE,Unknown,Did President Trump Save Two Cats After Hurricane Harvey?,"Baumert,Cedar Rapids, Iowa,Cedar River,Des Moines Register,Getty Images,Hurricane Harvey,a man",Hurricane Harvey,"cats, flood, hurricane harvey, trump",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/trump-saved-two-cats-after-hurricane-harvey/,English
http://data.gesis.org/claimskg/claim_review/876d6265-c11a-501f-95fc-d636fae16f00,Kool menthol cigarettes are owned by the KKK. Or menthols are part of an insidious plot to do away with African-Americans. Or they contain fiberglass. Or they’ll render a man’s winky inoperable.,Unknown,1,FALSE,Unknown,Menthol Rumors,"American Journal of Epidemiology,Arizona Republic,Associated Press,Carmex,I Heard It Through the Grapevine,Ku Klux Klan,Menthol,Mountain Dew,Philip Morris,San Diego Union-Tribune,Thailand,a man,cigs,lip balm,lung cancer,menthol,menthol cigarette,menthol cigarettes,menthols,nicotine,saltpeter,smoke on the water,smokeless cigarettes,t stop,tampon,the Internet,white supremacist","a man,menthol,menthol cigarettes","ASP Article, Corporate Alliances",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/menthol-things-considered/,English
